"Year","Geo","State","Region","Commodity","Measure","Unit","type","Treatment","Name","ID","Value"
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",1100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE "," 67501",200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","TOTAL)",NA,107800
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," OTHER","TOTAL)",NA,85200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (NITROGEN)",NA,NA,NA,8661000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (PHOSPHATE)",NA,NA,NA,3243000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (POTASH)",NA,NA,NA,1799000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.01
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",0.37
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",0.24
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","DCPA "," 78701",2.58
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.12
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACEPHATE "," 103301",0.88
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",0.96
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",0.48
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",0.45
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",0.96
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.04
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENAMIPHOS "," 100601",1.6
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",0.67
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",0.6
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",0.81
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED "," 34401",1.33
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",0.49
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.09
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE "," 67501",0.36
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRETHRINS "," 69001",0.02
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (NITROGEN)",NA,NA,NA,75
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (PHOSPHATE)",NA,NA,NA,66
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (POTASH)",NA,NA,NA,47
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.07
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",0.64
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",0.28
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","DCPA "," 78701",3.07
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.13
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACEPHATE "," 103301",0.95
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",1.33
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",0.51
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",0.74
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",1.25
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.05
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENAMIPHOS "," 100601",1.74
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",0.67
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",0.9
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",0.81
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NALED "," 34401",1.57
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",0.82
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.12
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE "," 67501",0.42
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PYRETHRINS "," 69001",0.03
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (NITROGEN)",NA,NA,NA,219
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (PHOSPHATE)",NA,NA,NA,85
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (POTASH)",NA,NA,NA,57
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",1.7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","DCPA "," 78701",1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ACEPHATE "," 103301",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",2.7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",1.4
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",1.7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",1.3
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",1.3
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","FENAMIPHOS "," 100601",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",1.5
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","NALED "," 34401",1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",1.7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",1.4
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE "," 67501",1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PYRETHRINS "," 69001",1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (NITROGEN)",NA,NA,NA,2.9
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,1.3
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (POTASH)",NA,NA,NA,1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",27
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE "," 23401",24
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","METALAXYL "," 113501",18
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","TOTAL)",NA,52
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","DCPA "," 78701",30
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",40
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TOTAL)",NA,60
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ACEPHATE "," 103301",28
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",9
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS "," 59101",38
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",8
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","DIMETHOATE "," 35001",46
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",12
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",75
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","FENAMIPHOS "," 100601",12
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","METHAMIDOPHOS "," 101201",3
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","METHOMYL "," 90301",13
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","MEVINPHOS "," 15801",10
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","NALED "," 34401",7
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","OXYDEMETON-METHYL "," 58702",75
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",21
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE "," 67501",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","PYRETHRINS "," 69001",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","TOTAL)",NA,99
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," OTHER","TOTAL)",NA,2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (NITROGEN)",NA,NA,NA,95
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (PHOSPHATE)",NA,NA,NA,92
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","FERTILIZER: (POTASH)",NA,NA,NA,76
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",500
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TOTAL)",NA,800
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TOTAL)",NA,200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",200
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",100
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","CHEMICAL"," INSECTICIDE","TOTAL)",NA,1400
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (NITROGEN)",NA,NA,NA,102000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (PHOSPHATE)",NA,NA,NA,60000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB","FERTILIZER: (POTASH)",NA,NA,NA,127000
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",1.06
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.4
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.85
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",1.17
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.04
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.09
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (NITROGEN)",NA,NA,NA,64
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (PHOSPHATE)",NA,NA,NA,77
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION","FERTILIZER: (POTASH)",NA,NA,NA,133
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",2.26
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",0.4
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",0.86
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",1.14
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",1.17
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",0.05
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",0.25
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (NITROGEN)",NA,NA,NA,127
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (PHOSPHATE)",NA,NA,NA,92
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN LB / ACRE / YEAR","FERTILIZER: (POTASH)",NA,NA,NA,159
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",2.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",1.5
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",1.1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",1
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","CHEMICAL"," INSECTICIDE","PERMETHRIN "," 109701",2.6
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (NITROGEN)",NA,NA,NA,2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (PHOSPHATE)",NA,NA,NA,1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," APPLICATIONS"," MEASURED IN NUMBER","FERTILIZER: (POTASH)",NA,NA,NA,1.2
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL "," 81901",29
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," FUNGICIDE","TOTAL)",NA,37
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","OXYFLUORFEN "," 111601",13
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TOTAL)",NA,27
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," HERBICIDE","TRIFLURALIN "," 36101",24
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","BT SUBSP ISRAELENSIS "," 6401",38
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","DIAZINON "," 57801",15
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","DISULFOTON "," 32501",21
1994,"STATE",TRUE,NA,"CAULIFLOWER"," TREATED"," MEASURED IN PCT OF AREA PLANTED","CHEMICAL"," INSECTICIDE","ESFENVALERATE "," 109303",39
